type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_IN,68263.27,C1638856948,1885332.08,1953595.35,C2523193,442857.21,374593.94,0
PAYMENT,29700.25,C1343022077,50905.6,21205.34,M684819176,0.0,0.0,0
TRANSFER,294677.25,C1150383708,252480.0,0.0,C2009863924,540689.35,835366.61,0
PAYMENT,11243.35,C1468910412,15004.0,3760.65,M1307289175,0.0,0.0,0
PAYMENT,12409.86,C867344269,0.0,0.0,M565152430,0.0,0.0,0
TRANSFER,43988.49,C974365067,0.0,0.0,C601025253,273229.49,0.0,0
PAYMENT,4211.52,C877941321,5243.41,1031.89,M1865195522,0.0,0.0,0
CASH_IN,143511.0,C394385520,21446.0,164957.0,C1131133741,15701.0,0.0,0
CASH_OUT,56301.69,C2037295980,0.0,0.0,C344525407,462883.0,0.0,0
CASH_OUT,77364.66,C363484405,0.0,0.0,C1472764194,582169.17,846371.21,0
TRANSFER,250905.22,C1909744460,0.0,0.0,C1121780053,271455.18,522360.41,0
TRANSFER,172962.44,C375150174,70281.09,0.0,C129568682,16314.0,309356.29,0
PAYMENT,20825.56,C396975143,0.0,0.0,M1492071156,0.0,0.0,0
CASH_OUT,470884.67,C424117237,5593.0,0.0,C340476329,0.0,766804.89,0
CASH_IN,58306.59,C124577801,6504944.35,6563250.94,C841091753,306240.77,255815.12,0
PAYMENT,52066.22,C794739393,0.0,0.0,M128975334,0.0,0.0,0
CASH_OUT,179846.17,C728778310,0.0,0.0,C1280512370,189478.72,369324.89,0
CASH_IN,109942.14,C2005616343,14798.0,124740.14,C1602525817,993247.61,883305.47,0
PAYMENT,11132.62,C658689349,0.0,0.0,M1482788956,0.0,0.0,0
CASH_IN,9283.18,C96510822,4762582.79,4771865.97,C323858055,1203702.53,1317963.59,0
CASH_IN,85869.97,C1706954889,15300000.0,15400000.0,C662881973,1576717.17,1862466.22,0
PAYMENT,8150.31,C1738526986,0.0,0.0,M155178755,0.0,0.0,0
PAYMENT,15029.37,C1038247056,0.0,0.0,M800393032,0.0,0.0,0
TRANSFER,49793.58,C1733846063,0.0,0.0,C1918034924,9676339.32,9726132.9,0
CASH_IN,80750.41,C775019921,2265019.39,2345769.8,C948243200,5371488.43,5572217.7,0
CASH_OUT,34693.13,C1208465057,20261.0,0.0,C2125012025,5003713.06,5038406.19,0
CASH_IN,12429.78,C1065474593,583.0,13012.78,C1860388112,0.0,0.0,0
TRANSFER,269502.71,C1893259894,70870.0,0.0,C200964845,144315.39,413818.1,0
CASH_OUT,26017.06,C1309582221,159999.0,133981.94,C1980683755,331747.36,393239.57,0
PAYMENT,5346.89,C806727449,186922.57,181575.67,M149293858,0.0,0.0,0
PAYMENT,505.06,C989324034,0.0,0.0,M1888409029,0.0,0.0,0
PAYMENT,8499.83,C34597950,0.0,0.0,M1535544509,0.0,0.0,0
PAYMENT,11935.85,C1259279119,0.0,0.0,M459758433,0.0,0.0,0
PAYMENT,15935.05,C115015563,80492.0,64556.95,M1903437580,0.0,0.0,0
CASH_OUT,23011.21,C865619030,0.0,0.0,C1880058411,6889452.78,6912463.98,0
CASH_OUT,329813.1,C1851700769,350.0,0.0,C1723689964,0.0,329813.1,0
CASH_OUT,167714.11,C685362458,1085.0,0.0,C1211468544,0.0,167714.11,0
CASH_IN,46245.24,C1858263136,918336.37,964581.61,C1007483565,1176812.69,1335275.15,0
CASH_OUT,199292.1,C861636937,0.0,0.0,C747758135,297844.57,497136.66,0
PAYMENT,17586.06,C1882287855,81988.09,64402.03,M1328070553,0.0,0.0,0
CASH_OUT,167401.8,C17803155,403344.93,235943.14,C22869213,767045.46,934447.26,0
CASH_IN,151780.12,C1953716553,523145.97,674926.1,C60956016,0.0,0.0,0
CASH_OUT,216336.64,C137886315,22033.0,0.0,C1329868074,28.0,123730.34,0
CASH_OUT,93347.83,C1493904816,0.0,0.0,C1063215354,1981969.44,2075317.27,0
TRANSFER,1170389.4,C1526378110,3611.91,0.0,C451111351,4401926.06,7255066.28,0
CASH_IN,51694.27,C1872320799,6509126.95,6560821.22,C119822930,57029.23,0.0,0
TRANSFER,221078.7,C407692153,0.0,0.0,C2072682147,346197.33,567276.04,0
PAYMENT,4017.62,C1832041185,0.0,0.0,M1994527740,0.0,0.0,0
PAYMENT,31229.3,C1766004240,0.0,0.0,M1811286442,0.0,0.0,0
CASH_OUT,133958.81,C1651221052,83451.0,0.0,C852901385,0.0,1142986.62,0
TRANSFER,779232.27,C2035966301,0.0,0.0,C705829513,2381088.86,3413077.5,0
CASH_OUT,89345.33,C1766569273,108324.62,18979.3,C815365999,158133.71,247479.04,0
PAYMENT,40851.25,C268052951,0.0,0.0,M1889308536,0.0,0.0,0
PAYMENT,24261.25,C45207973,6092.0,0.0,M1105700164,0.0,0.0,0
PAYMENT,17275.2,C570732140,0.0,0.0,M811563845,0.0,0.0,0
CASH_IN,128997.25,C620392005,21257.0,150254.25,C1487999372,32057.0,0.0,0
PAYMENT,17222.54,C396225187,83069.91,65847.37,M1858538551,0.0,0.0,0
TRANSFER,2695789.29,C2142614220,0.0,0.0,C1226372269,8181104.01,10900000.0,0
CASH_IN,388936.1,C1203902399,6554342.0,6943278.1,C987174960,4927351.49,4417422.44,0
CASH_OUT,92322.86,C675363593,765246.0,672923.14,C26013619,0.0,92322.86,0
TRANSFER,1527211.41,C928164574,0.0,0.0,C907536868,1885195.89,3412407.29,0
CASH_OUT,31658.61,C1285753559,50142.0,18483.39,C1583589452,0.0,31658.61,0
CASH_IN,149572.93,C834509841,651.0,150223.93,C1040098701,365228.21,785907.22,0
PAYMENT,8540.3,C1215904995,0.0,0.0,M262705084,0.0,0.0,0
CASH_OUT,220465.3,C194558082,155622.0,0.0,C852881698,120953.28,341418.58,0
PAYMENT,7311.78,C1153447607,33153.0,25841.22,M2018785476,0.0,0.0,0
PAYMENT,2897.96,C1747381733,4257.9,1359.94,M2005273080,0.0,0.0,0
CASH_OUT,51065.59,C1699116679,0.0,0.0,C736709391,2279854.66,2304570.68,0
PAYMENT,19598.04,C175887959,108504.79,88906.75,M1886252614,0.0,0.0,0
CASH_OUT,79855.84,C198945403,151.0,0.0,C1499086504,20342.0,100197.84,0
CASH_OUT,74210.97,C1782299276,0.0,0.0,C1500535881,524213.7,598424.67,0
CASH_OUT,100702.85,C806493356,14869.0,0.0,C1417431427,3854547.02,3955249.86,0
CASH_OUT,284471.68,C860630317,0.0,0.0,C656157073,847630.08,1132101.76,0
CASH_OUT,94579.99,C675178064,120929.0,26349.01,C122436275,168358.18,262938.17,0
PAYMENT,5905.93,C668113048,269023.05,263117.12,M684262966,0.0,0.0,0
CASH_OUT,263643.09,C1887139783,5058.0,0.0,C1670458493,0.0,392165.43,0
CASH_OUT,388829.33,C605896059,0.0,0.0,C1993583004,4102340.67,5254700.67,0
CASH_IN,39959.06,C644618673,400790.0,440749.06,C212008876,1002735.45,962776.39,0
PAYMENT,5590.77,C132395049,102263.0,96672.23,M1360204424,0.0,0.0,0
PAYMENT,3440.42,C783845513,19620.0,16179.58,M919626766,0.0,0.0,0
PAYMENT,2530.18,C1187637386,23302.01,20771.83,M1976340229,0.0,0.0,0
CASH_IN,224105.52,C1835525203,0.0,224105.52,C1502487300,4873033.32,4648927.8,0
PAYMENT,3547.58,C1959841359,0.0,0.0,M960041564,0.0,0.0,0
CASH_IN,331492.5,C129603454,478893.06,810385.55,C1645732584,704131.69,372639.2,0
CASH_OUT,61582.12,C1624938269,0.0,0.0,C244298918,156263.0,217845.12,0
CASH_OUT,234764.31,C708200765,11694.0,0.0,C2091907175,25637.55,462334.16,0
PAYMENT,12472.92,C1779449155,207301.0,194828.08,M831300543,0.0,0.0,0
CASH_OUT,67609.81,C607255188,0.0,0.0,C1968856638,2361237.59,3390055.84,0
TRANSFER,838437.81,C655821265,0.0,0.0,C1849300624,1331619.73,2170057.54,0
PAYMENT,5057.83,C817942717,0.0,0.0,M778043703,0.0,0.0,0
CASH_OUT,139185.63,C893698754,57064.0,0.0,C1911624558,942807.74,1081993.37,0
CASH_IN,151712.59,C1416695444,260164.0,411876.59,C748014372,13000000.0,12800000.0,0
CASH_OUT,232603.71,C1906834861,0.0,0.0,C656577057,293306.48,240389.0,0
PAYMENT,4012.12,C1424020076,22935.32,18923.2,M1756212983,0.0,0.0,0
CASH_OUT,263473.18,C1946080530,11619.0,0.0,C476935624,4056685.27,4222939.48,0
CASH_OUT,119538.45,C1628507417,0.0,0.0,C2137181759,1222086.2,1341624.65,0
PAYMENT,23248.49,C1138370912,166347.73,143099.24,M21180261,0.0,0.0,0
CASH_OUT,119777.26,C1720801049,0.0,0.0,C1047207956,230918.74,350696.0,0
CASH_OUT,79735.44,C1061573492,0.0,0.0,C360382401,1350410.13,1244447.45,0
CASH_OUT,10135.3,C1975632218,175.0,0.0,C374788578,244979.38,192043.19,0
PAYMENT,52.12,C1479053958,349583.5,349531.37,M140399476,0.0,0.0,0
PAYMENT,6774.45,C1773416101,0.0,0.0,M1915418391,0.0,0.0,0
CASH_IN,68141.75,C48091860,5565903.18,5634044.93,C810631086,7131202.77,7787357.38,0
PAYMENT,29078.43,C931051928,20508.0,0.0,M710294634,0.0,0.0,0
PAYMENT,6439.21,C1378452262,52866.59,46427.37,M1626604071,0.0,0.0,0
PAYMENT,2344.89,C758011535,58428.0,56083.11,M1062082117,0.0,0.0,0
CASH_OUT,159078.35,C1250804090,316037.0,156958.65,C1078623329,892731.23,1946151.07,0
CASH_OUT,49318.87,C1424682932,27931.0,0.0,C520462832,441078.89,714310.72,0
CASH_OUT,291502.63,C47153783,53583.0,0.0,C721938233,0.0,291502.63,0
PAYMENT,3413.74,C649245818,0.0,0.0,M1927226915,0.0,0.0,0
CASH_OUT,79702.26,C1962963885,31697.0,0.0,C867706292,0.0,79702.26,0
CASH_OUT,221609.12,C2038698985,924.0,0.0,C1353290389,0.0,8974.11,0
PAYMENT,15288.48,C1608858750,0.0,0.0,M781133225,0.0,0.0,0
CASH_OUT,2137.39,C1306464251,0.0,0.0,C1848130753,209102.87,264720.9,0
DEBIT,3627.0,C375583803,0.0,0.0,C1643887690,383987.24,387614.24,0
CASH_OUT,388915.89,C260306975,262188.0,0.0,C430841145,0.0,388915.89,0
CASH_IN,87737.72,C657824405,480.0,88217.72,C1211239568,5502.72,0.0,0
CASH_OUT,59537.07,C639343969,154055.0,94517.93,C253110230,71786.28,131323.35,0
CASH_IN,150896.92,C1234012697,7879192.85,8030089.77,C437394743,177985.06,27088.14,0
CASH_IN,274702.89,C227255617,6694592.92,6969295.81,C919099805,2966237.15,2691534.26,0
TRANSFER,436333.61,C1754799470,0.0,0.0,C17225957,2762269.32,2990383.34,0
PAYMENT,65012.98,C1499864053,337945.03,272932.05,M604878097,0.0,0.0,0
TRANSFER,199873.41,C2078248082,31725.0,0.0,C665576141,5954556.4,6465767.14,0
CASH_OUT,379693.33,C268874035,1158.0,0.0,C829719502,407453.22,787146.56,0
PAYMENT,17482.51,C195920362,40820.0,23337.49,M1934783155,0.0,0.0,0
CASH_IN,104479.67,C515394554,21797.0,126276.67,C1396683227,50563.0,0.0,0
PAYMENT,25.14,C1641489522,31842.94,31817.8,M1998299975,0.0,0.0,0
PAYMENT,19001.87,C869717662,50208.0,31206.13,M1831199335,0.0,0.0,0
PAYMENT,6063.22,C5278576,0.0,0.0,M787935774,0.0,0.0,0
CASH_IN,179604.38,C1087247587,173401.0,353005.38,C2036581896,1086682.53,986191.17,0
CASH_IN,37476.87,C610043766,4964848.38,5002325.25,C1897023459,133462.53,95985.66,0
CASH_OUT,235349.42,C628376539,270.0,0.0,C43265927,1443253.23,1678602.66,0
CASH_OUT,506527.94,C466454424,20345.0,0.0,C292267926,14800000.0,15300000.0,0
CASH_OUT,302639.62,C887125651,0.0,0.0,C317227901,679539.91,982179.53,0
TRANSFER,267055.67,C1522887065,2055.0,0.0,C624172381,67400.53,334456.2,0
PAYMENT,41431.37,C2089787876,19671.0,0.0,M1041484053,0.0,0.0,0
CASH_OUT,474988.45,C1824875107,171.0,0.0,C2001196609,52601.48,527589.93,0
CASH_IN,196378.52,C1287269443,397960.0,594338.52,C58781806,0.0,0.0,0
CASH_OUT,243273.75,C1246523661,170530.0,0.0,C1820012908,1072719.99,1315993.74,0
CASH_OUT,142328.78,C1710556614,0.0,0.0,C586287582,366815.22,509143.99,0
CASH_OUT,40794.15,C302322696,0.0,0.0,C409152458,500251.49,541045.64,0
TRANSFER,639972.55,C562046695,0.0,0.0,C2040474322,4151580.37,4592101.23,0
PAYMENT,3670.11,C1001524344,38988.98,35318.87,M1081067819,0.0,0.0,0
CASH_OUT,361384.73,C1586500525,0.0,0.0,C1029211742,4723585.2,5084969.93,0
PAYMENT,529.83,C1474183614,0.0,0.0,M18302160,0.0,0.0,0
CASH_OUT,113836.24,C2100057656,69868.21,0.0,C1511408724,594871.78,708708.02,0
CASH_IN,179544.39,C754816592,13000000.0,13200000.0,C505855829,6919083.27,6739538.88,0
CASH_OUT,97160.55,C1423233776,199213.0,102052.45,C2013790726,675388.33,772548.88,0
PAYMENT,6859.55,C420620387,256692.0,249832.45,M1520857687,0.0,0.0,0
PAYMENT,11106.26,C1838924070,10619.0,0.0,M88532862,0.0,0.0,0
CASH_OUT,180438.72,C1646234989,14236.0,0.0,C1794278144,184.0,145733.45,0
TRANSFER,1148826.93,C1354992147,0.0,0.0,C795670133,2961747.49,4110574.42,0
PAYMENT,3878.39,C492207625,0.0,0.0,M1342771396,0.0,0.0,0
PAYMENT,8851.75,C1399884801,279100.58,270248.84,M1323446443,0.0,0.0,0
PAYMENT,16021.79,C1242824370,10911.0,0.0,M396428562,0.0,0.0,0
CASH_OUT,257309.0,C1759228806,20727.0,0.0,C89406522,5905952.18,5962847.95,0
PAYMENT,5486.11,C2035770762,0.0,0.0,M283498046,0.0,0.0,0
CASH_OUT,28647.56,C1947417843,0.0,0.0,C1521861264,169305.06,211927.68,0
PAYMENT,5691.09,C567385094,10565.0,4873.91,M1225477271,0.0,0.0,0
PAYMENT,13595.08,C1607900140,53122.0,39526.92,M316089642,0.0,0.0,0
TRANSFER,243542.65,C879130085,0.0,0.0,C1949604651,329815.59,573358.24,0
CASH_OUT,176923.93,C452408312,0.0,0.0,C1755752491,1966218.34,2235415.59,0
PAYMENT,10711.05,C1030627907,0.0,0.0,M1946598214,0.0,0.0,0
PAYMENT,3567.35,C1490546045,0.0,0.0,M928436180,0.0,0.0,0
CASH_IN,392013.09,C1749586849,1796465.97,2188479.05,C976133979,2570387.8,2178374.71,0
PAYMENT,1912.4,C324885122,144257.0,142344.6,M431823072,0.0,0.0,0
TRANSFER,861712.23,C419092811,10195.0,0.0,C1435601683,62290.0,640563.63,0
CASH_IN,117064.53,C197821333,6557847.63,6674912.16,C868055265,124266.49,7201.96,0
CASH_OUT,112126.12,C158738654,0.0,0.0,C2137838592,352990.95,465117.07,0
CASH_OUT,545720.43,C1433045179,8.0,0.0,C529812967,0.0,545720.43,0
CASH_OUT,157885.81,C1430624990,0.0,0.0,C197260686,1268074.63,1425960.44,0
CASH_IN,2548.87,C495434807,4511631.17,4514180.04,C10885748,38689.63,0.0,0
CASH_IN,194288.46,C1256606552,7633710.16,7827998.61,C644421104,363670.86,13592.78,0
CASH_OUT,167436.88,C900800831,0.0,0.0,C196248673,233387.23,400824.12,0
CASH_OUT,128820.56,C806667040,0.0,0.0,C1246869110,314313.31,443133.86,0
CASH_IN,165103.64,C465995852,46754.0,211857.64,C403123254,701175.69,878247.81,0
CASH_OUT,276646.78,C2057786151,0.0,0.0,C1136050999,1425110.44,1428745.57,0
PAYMENT,11085.06,C1811106066,10686.0,0.0,M466473730,0.0,0.0,0
CASH_OUT,171079.76,C1638366686,0.0,0.0,C2079520252,2487192.68,3024705.59,0
CASH_IN,94798.65,C1074309277,835066.63,929865.28,C173783422,134293.35,39494.7,0
PAYMENT,7981.1,C1306386820,24053.0,16071.9,M810149088,0.0,0.0,0
CASH_OUT,170288.25,C211648262,0.0,0.0,C1418486629,734259.33,904547.58,0
PAYMENT,2200.47,C840284978,0.0,0.0,M555988721,0.0,0.0,0
PAYMENT,28199.91,C1121753398,23995.48,0.0,M1869744022,0.0,0.0,0
CASH_OUT,80509.66,C1919618036,41452.0,0.0,C797939121,0.0,80509.66,0
CASH_IN,65107.9,C2048240621,3795746.44,3860854.34,C2085663843,279173.22,214065.32,0
CASH_OUT,56701.94,C1270434040,0.0,0.0,C746892239,602475.41,659177.35,0
TRANSFER,3463.05,C1738079985,0.0,0.0,C268229234,63377.71,66840.77,0
CASH_IN,111215.36,C80105401,3300229.45,3411444.81,C1178388156,4994351.92,4883136.55,0
CASH_IN,261608.1,C1904757646,3282637.84,3544245.95,C829207893,517805.71,256197.61,0
CASH_OUT,183718.59,C1745924628,0.0,0.0,C1911034248,860466.7,1044185.29,0
CASH_OUT,168890.42,C2057095221,0.0,0.0,C739152317,420166.01,589056.43,0
CASH_OUT,137618.5,C877487197,105529.0,0.0,C1046664703,0.0,137618.5,0
CASH_OUT,154792.44,C1180237192,12901.0,0.0,C2018621318,0.0,154792.44,0
TRANSFER,10133.65,C1429523727,974.0,0.0,C1371191175,11500000.0,11600000.0,0
CASH_OUT,131306.32,C1106937539,15280.0,0.0,C1288544297,372997.94,785796.89,0
PAYMENT,13828.83,C303647434,0.0,0.0,M152737863,0.0,0.0,0
CASH_OUT,35944.91,C1050390472,11978.0,0.0,C234430897,2325554.21,2361499.12,0
PAYMENT,2324.61,C461455844,5196.0,2871.39,M1384915958,0.0,0.0,0
PAYMENT,20279.16,C106871741,2060.0,0.0,M2052819451,0.0,0.0,0
PAYMENT,6517.98,C1586591085,176534.52,170016.54,M522658854,0.0,0.0,0
CASH_OUT,291674.88,C1746552427,494212.65,202537.77,C566698125,8024454.52,8316129.41,0
TRANSFER,114940.82,C1229218529,0.0,0.0,C1252386680,2551616.43,2666557.25,0
CASH_OUT,79468.44,C1387323019,104224.0,24755.56,C1781046380,119412.14,198880.58,0
CASH_OUT,366915.45,C2068520742,0.0,0.0,C1045101385,8370435.75,8737351.2,0
TRANSFER,1395296.69,C1189710275,0.0,0.0,C679645411,2032089.77,3427386.46,0
CASH_IN,87695.15,C107657939,3201487.94,3289183.09,C1071381336,1638530.33,1550835.18,0
PAYMENT,5594.55,C1144416833,561.0,0.0,M1994024958,0.0,0.0,0
CASH_IN,127601.78,C196837900,10300000.0,10500000.0,C1550393379,189175.62,61573.84,0
PAYMENT,12077.66,C2072081733,41776.0,29698.34,M1421172363,0.0,0.0,0
PAYMENT,31020.38,C1970598081,155344.51,124324.13,M171935372,0.0,0.0,0
CASH_IN,323391.07,C1417266698,2149410.89,2472801.96,C1897707634,1280660.74,1325870.21,0
CASH_OUT,158326.97,C54862180,0.0,0.0,C569046988,4685172.91,4843499.88,0
CASH_OUT,92458.7,C1512077455,0.0,0.0,C275925618,1576853.96,1498003.51,0
CASH_OUT,93087.24,C122035661,25503.0,0.0,C1054041144,0.0,566432.77,0
PAYMENT,17744.02,C1071327486,0.0,0.0,M31990039,0.0,0.0,0
CASH_IN,50109.55,C1404573652,13702.0,63811.55,C1378809836,0.0,0.0,0
PAYMENT,7361.0,C1116891299,29790.35,22429.35,M843101582,0.0,0.0,0
PAYMENT,5582.14,C1769985508,0.0,0.0,M1843476183,0.0,0.0,0
CASH_OUT,85924.93,C409246022,2849.0,0.0,C1094031355,1303355.95,1389280.88,0
CASH_IN,272806.55,C1373704799,3541511.08,3814317.63,C1943516848,2678166.63,2748266.34,0
CASH_OUT,257516.79,C191705462,0.0,0.0,C1186449563,1509294.82,1363967.23,0
CASH_OUT,7969.36,C1612442755,7262.55,0.0,C306999211,166806.23,174775.6,0
CASH_OUT,265288.92,C377671648,4733.0,0.0,C1087355695,0.0,265288.92,0
PAYMENT,9434.2,C1520250769,34465.0,25030.8,M829469757,0.0,0.0,0
CASH_OUT,81911.53,C1580039503,0.0,0.0,C721106192,5145580.14,5227491.68,0
CASH_OUT,448476.09,C205852378,20239.0,0.0,C1281624708,172842.0,846734.15,0
CASH_OUT,29782.3,C847374655,0.0,0.0,C1657363827,254326.32,608438.24,0
TRANSFER,604725.99,C409565323,106365.68,0.0,C335733005,1336914.61,1941640.61,0
CASH_IN,38825.85,C1363727597,8282942.09,8321767.94,C223749443,188883.01,134637.13,0
PAYMENT,10831.47,C494926249,4943.73,0.0,M1089659650,0.0,0.0,0
CASH_OUT,538668.45,C285494366,2331187.13,1792518.68,C540642172,0.0,538668.45,0
PAYMENT,37002.61,C975810632,41122.0,4119.39,M290944305,0.0,0.0,0
PAYMENT,415.78,C928291969,711027.97,710612.19,M1916409354,0.0,0.0,0
CASH_IN,84946.03,C888199126,458789.0,543735.03,C1494943874,31793.0,0.0,0
CASH_OUT,139641.27,C1283075629,0.0,0.0,C1457224411,1940454.66,2080095.93,0
TRANSFER,242443.49,C82134762,53787.66,0.0,C1320515149,8719126.07,8961569.56,0
CASH_OUT,83634.73,C212164158,10241.0,0.0,C297924141,3964937.61,4031422.42,0
CASH_IN,59533.37,C915249316,101906.0,161439.37,C383362588,0.0,0.0,0
PAYMENT,1297.33,C999317328,203919.0,202621.67,M479163651,0.0,0.0,0
CASH_OUT,241493.83,C1673022887,378371.26,136877.43,C276663139,1314967.19,1390459.4,0
PAYMENT,27270.11,C950634125,5448.41,0.0,M979142578,0.0,0.0,0
PAYMENT,1041.03,C567752788,579355.1,578314.07,M803225934,0.0,0.0,0
PAYMENT,15301.07,C1983269590,0.0,0.0,M272395485,0.0,0.0,0
DEBIT,2867.14,C1679806775,40165.0,37297.86,C794873386,6396415.38,6399282.53,0
CASH_IN,165999.65,C724730916,393.0,166392.65,C1198920307,0.0,0.0,0
PAYMENT,9442.63,C1999249302,0.0,0.0,M1359545287,0.0,0.0,0
CASH_OUT,135247.05,C1724852408,0.0,0.0,C787536921,245371.13,380618.17,0
PAYMENT,2217.48,C514369477,1926.0,0.0,M1031504358,0.0,0.0,0
PAYMENT,3002.59,C231580269,721945.15,718942.57,M1348750078,0.0,0.0,0
CASH_IN,241583.74,C513240476,35311.03,276894.77,C2066938021,4220984.5,3979400.76,0
PAYMENT,8036.27,C1511754205,99711.0,91674.73,M1662479878,0.0,0.0,0
TRANSFER,1503789.36,C1834953458,0.0,0.0,C1320515149,3534759.84,5038549.2,0
CASH_IN,354325.15,C126961563,6962952.26,7317277.41,C549649688,1553634.23,1199309.08,0
CASH_OUT,34866.51,C863882991,20033.0,0.0,C1659436695,0.0,34866.51,0
PAYMENT,33296.27,C611106368,0.0,0.0,M1333488971,0.0,0.0,0
PAYMENT,11349.75,C709594955,0.0,0.0,M485039422,0.0,0.0,0
CASH_IN,277010.02,C1807806387,309694.0,586704.02,C1782359566,792643.73,515633.71,0
CASH_OUT,469596.2,C65329597,110.0,0.0,C1559145228,870609.27,1340205.47,0
CASH_OUT,540981.29,C152975822,15245.0,0.0,C1740645293,1111841.68,1652822.98,0
TRANSFER,1239192.75,C564598921,141.0,0.0,C1099214627,793077.83,2032270.58,0
DEBIT,3412.71,C1256373856,431689.6,428276.89,C576902581,2478059.18,2481471.89,0
PAYMENT,7238.9,C1617062184,20470.0,13231.1,M1496031182,0.0,0.0,0
CASH_IN,172961.53,C1510969376,5515750.76,5688712.29,C1958001375,1414388.1,1241426.57,0
PAYMENT,15556.69,C1393236708,0.0,0.0,M942227718,0.0,0.0,0
PAYMENT,7967.35,C208492845,0.0,0.0,M747881058,0.0,0.0,0
TRANSFER,912954.4,C680922502,0.0,0.0,C806300293,1111801.44,2024755.85,0
CASH_OUT,132571.23,C1058298183,11449.0,0.0,C1698874719,100623.0,29777.55,0
CASH_OUT,100219.18,C166425953,39763.0,0.0,C852569677,7615.08,92923.16,0
CASH_OUT,49844.64,C922629768,114627.0,64782.36,C726461363,1538556.77,1753736.44,0
CASH_OUT,181043.88,C290407491,49643.0,0.0,C759357488,68894.59,249938.47,0
CASH_OUT,74842.05,C711105178,0.0,0.0,C1322609917,105892.65,332821.55,0
CASH_OUT,22880.44,C1269799921,7954.0,0.0,C2059850642,19737.42,42617.85,0
CASH_IN,150274.23,C841077537,6063549.26,6213823.48,C1474464180,1934393.17,1784118.94,0
CASH_IN,78875.07,C1939824594,2765911.58,2844786.66,C616717889,265217.01,186341.94,0
PAYMENT,7157.61,C753076466,2745017.61,2737860.01,M779621070,0.0,0.0,0
PAYMENT,9624.08,C220668679,0.0,0.0,M593403989,0.0,0.0,0
PAYMENT,4952.3,C564781837,0.0,0.0,M1347443852,0.0,0.0,0
TRANSFER,604900.32,C1495202497,190721.75,0.0,C143061900,0.0,604900.32,0
CASH_IN,119081.9,C250689422,6333223.09,6452304.99,C1816201398,6068794.71,5949712.82,0
CASH_OUT,206279.7,C64661019,0.0,0.0,C2033258428,563771.68,770051.38,0
PAYMENT,13083.72,C1945863462,87093.0,74009.28,M1210353590,0.0,0.0,0
PAYMENT,3504.04,C1282733213,14220.02,10715.98,M2007134679,0.0,0.0,0
CASH_IN,116353.07,C455918998,348563.0,464916.07,C1946624620,0.0,0.0,0
PAYMENT,20174.11,C686075201,16255.0,0.0,M487867587,0.0,0.0,0
PAYMENT,20250.34,C1847022525,5437.34,0.0,M169943013,0.0,0.0,0
CASH_OUT,206248.57,C158262502,0.0,0.0,C376992243,2470147.7,2676396.27,0
CASH_OUT,145063.18,C146992484,5464.91,0.0,C656400047,1076970.25,1479641.43,0
CASH_IN,44497.93,C1615621685,12200000.0,12200000.0,C1835433971,909768.9,865270.97,0
PAYMENT,2797.32,C1723514892,347997.28,345199.96,M1642876031,0.0,0.0,0
PAYMENT,25435.74,C1869180265,856.0,0.0,M416391720,0.0,0.0,0
CASH_OUT,276906.93,C845534640,0.0,0.0,C2072093539,529202.42,806109.35,0
CASH_OUT,70562.46,C316672405,0.0,0.0,C360628825,1964644.72,2035207.18,0
PAYMENT,15666.36,C942651896,0.0,0.0,M1468365142,0.0,0.0,0
CASH_IN,83689.16,C141644216,31194.0,114883.16,C1382366309,51117.56,0.0,0
PAYMENT,12054.68,C1806035085,618.0,0.0,M1782532760,0.0,0.0,0
CASH_OUT,109497.84,C1649173479,0.0,0.0,C1293578981,4379670.06,4588294.95,0
CASH_OUT,450667.62,C1075575353,49814.0,0.0,C527708239,289656.4,740324.02,0
CASH_OUT,115200.43,C1664657790,0.0,0.0,C414674123,1150311.52,1265511.96,0
CASH_OUT,76436.32,C1947009182,0.0,0.0,C476402209,145874.07,0.0,0
PAYMENT,4148.88,C1506620257,21025.0,16876.12,M1074878393,0.0,0.0,0
CASH_IN,135416.51,C765794461,8460761.3,8596177.81,C1933629457,657013.97,521597.46,0
CASH_OUT,88715.98,C735438748,27420.0,0.0,C1569934562,11723.19,100439.17,0
TRANSFER,323201.67,C1173552241,0.0,0.0,C1104693947,5853716.79,6465315.66,0
CASH_OUT,97037.39,C10433831,0.0,0.0,C1478160170,1909846.92,2455724.95,0
CASH_OUT,266410.45,C133541259,811417.0,545006.55,C2125203987,0.0,266410.45,0
CASH_OUT,4305.93,C364630836,303067.0,298761.07,C1743891259,54548.0,0.0,0
PAYMENT,6901.27,C574561449,54856.0,47954.73,M1815380564,0.0,0.0,0
CASH_IN,28344.45,C457464573,573174.43,601518.88,C1259143691,97847.12,69502.67,0
PAYMENT,8159.09,C543371117,560754.75,552595.65,M1878273725,0.0,0.0,0
CASH_IN,105301.98,C352981396,6584816.29,6690118.27,C1879360774,126407.0,10841.77,0
CASH_IN,92811.61,C17759610,1160.0,93971.61,C708801789,11245.83,0.0,0
CASH_OUT,7524.62,C153563322,0.0,0.0,C218425368,110110.54,117635.17,0
PAYMENT,3484.3,C245450730,11661.0,8176.7,M1675322498,0.0,0.0,0
